dog,birthday,date_box_test,date_test,age,castration,breed,sex,dias_total,box_errors,condition,condition_order,session,trial_2,trial,delay,latency_partner,latency_subject,dog_press,partner_press,press_first,time_between_press,Success,errortype,dog_see,prop_gaze_before15,prop_gaze_after15
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,2,49,39,6,7.2,9,y,y,owner,1.8,y,NA,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,2,50,40,3,3.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,2,51,41,9,10.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,2,52,42,9,10,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,53,43,9,10.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,54,44,3,4.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,55,45,9,9,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,56,46,6,6.2,7.4,y,y,owner,1.2,y,NA,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,57,47,3,3.6,7.2,y,y,owner,3.6,n,latepress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,58,48,9,9.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,59,49,3,2.2,4.2,y,y,owner,2,n,latepress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,60,50,9,7.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,61,51,9,NA,3.2,y,n,dog,NA,n,earlypress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,62,52,6,7,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,63,53,6,NA,4.2,y,n,dog,NA,n,earlypress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,64,54,9,9.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,65,55,6,6.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,66,56,3,3,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,67,57,6,6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,68,58,6,3.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,69,59,6,7.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,70,60,9,9.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,71,61,6,6.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,72,62,3,3.8,5.6,y,y,owner,1.8,y,NA,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,3,73,63,3,3.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,74,64,6,6.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,75,65,9,8,8.6,y,y,owner,0.6,y,NA,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,76,66,9,11,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,77,67,3,3.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,78,68,9,9.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,79,69,6,6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,80,70,3,3.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,81,71,9,NA,7.8,y,n,dog,NA,n,earlypress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,82,72,3,3.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,83,73,3,2.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,84,74,3,NA,0.6,y,n,dog,NA,n,earlypress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,85,75,9,9,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,86,76,6,6.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,87,77,3,3.2,5.8,y,y,owner,2.6,n,latepress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,88,78,9,9.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,89,79,3,3.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,90,80,6,7.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,91,81,6,NA,2.4,y,n,dog,NA,n,earlypress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,92,82,6,5.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,93,83,6,NA,3,y,n,dog,NA,n,earlypress,NA,NA,NA
akela,08/07/2017,11/10/2019,13/12/2010,2.25,intact,australiansepherd,male,0.58,4,a_nv,4,4,94,84,9,8.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,0,1,1,3,4,4.6,y,y,owner,0.6,y,NA,NA,0.837837838,1
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,0,2,2,3,NA,2.2,y,n,dog,NA,n,earlypress,NA,1,1
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,0,3,3,3,NA,0.4,y,n,dog,NA,n,earlypress,NA,1,0.044444444
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,0,4,4,3,3.4,3.4,y,y,NA,0,y,NA,NA,1,0.244444444
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,0,5,5,3,4.8,0.6,y,y,dog,4.2,n,earlypress,NA,1,0.733333333
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,0,6,6,3,NA,2,y,n,dog,NA,n,earlypress,NA,1,0.6
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,0,7,7,3,NA,0.6,y,n,dog,NA,n,earlypress,NA,0.75862069,0.6
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,0,8,8,3,3.2,2.6,y,y,dog,0.6,y,NA,NA,1,0.6
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,0,9,9,3,3.4,3.4,y,y,NA,0,y,NA,NA,NA,NA
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,0,10,10,3,NA,1.8,y,n,dog,NA,n,earlypress,NA,NA,NA
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,11,1,3,2.8,3.2,y,y,owner,0.4,y,NA,NA,1,0.666666667
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,12,2,9,7.4,8.4,y,y,owner,1,y,NA,NA,0.844444444,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,13,3,9,NA,5.6,y,n,dog,NA,n,earlypress,NA,1,0.377777778
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,14,4,6,NA,3.4,y,n,dog,NA,n,earlypress,NA,1,0.244444444
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,15,5,6,NA,0.6,y,n,dog,NA,n,earlypress,NA,1,0.444444444
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,16,6,3,NA,1.8,y,n,dog,NA,n,earlypress,NA,0.933333333,0.488888889
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,17,7,9,9,10.6,y,y,owner,1.6,y,NA,NA,0.733333333,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,18,8,9,8.8,8.6,y,y,dog,0.2,y,NA,NA,0.888888889,0.466666667
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,19,9,6,NA,3.2,y,n,dog,NA,n,earlypress,NA,1,0.644444444
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,20,10,6,NA,4.4,y,n,dog,NA,n,earlypress,NA,1,0.533333333
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,21,11,3,3.4,3,y,y,dog,0.4,y,NA,NA,1,0.511111111
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,22,12,9,NA,7,y,n,dog,NA,n,earlypress,NA,1,0.511111111
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,23,13,3,3.4,3.2,y,y,dog,0.2,y,NA,NA,1,0.222222222
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,24,14,9,8.6,7.6,y,y,dog,1,y,NA,NA,0.444444444,0.666666667
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,25,15,3,2.8,2.4,y,y,dog,0.4,y,NA,NA,0.333333333,0.133333333
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,26,16,3,2.6,2.8,y,y,owner,0.2,y,NA,NA,1,0.288888889
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,27,17,6,NA,4,y,n,dog,NA,n,earlypress,NA,1,1
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,28,18,3,3,3,y,y,NA,0,y,NA,NA,1,0.266666667
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,29,19,6,5.4,4.6,y,y,dog,0.8,y,NA,NA,1,0.755555556
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,30,20,6,NA,3,y,n,dog,NA,n,earlypress,NA,1,1
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,1,31,21,9,7.8,8,y,y,owner,0.2,y,NA,NA,0.6,0.155555556
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,32,22,6,6,6.6,y,y,owner,0.6,y,NA,NA,1,0.088888889
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,33,23,6,NA,4.2,y,n,dog,NA,n,earlypress,NA,1,1
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,34,24,9,7.6,7.4,y,y,dog,0.2,y,NA,NA,1,0.377777778
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,35,25,3,3.2,3,y,y,dog,0.2,y,NA,NA,1,0.311111111
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,36,26,9,8.6,8.8,y,y,owner,0.2,y,NA,NA,0.911111111,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,37,27,6,5.6,5.2,y,y,dog,0.4,y,NA,NA,0.955555556,0.377777778
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,38,28,9,8.6,10,y,y,owner,1.4,y,NA,NA,1,0.177777778
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,39,29,6,8.4,5.2,y,y,dog,3.2,n,earlypress,NA,1,0.222222222
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,40,30,9,7.4,8,y,y,owner,0.6,y,NA,NA,0.466666667,0.088888889
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,41,31,6,NA,4,y,n,dog,NA,n,earlypress,NA,1,0.622222222
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,42,32,9,7.4,7,y,y,dog,0.4,y,NA,NA,1,0.466666667
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,43,33,3,3.6,2.6,y,y,dog,1,y,NA,NA,1,1
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,44,34,9,NA,6.2,y,n,dog,NA,n,earlypress,NA,1,0.688888889
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,45,35,3,3.6,3,y,y,dog,0.6,y,NA,NA,1,0.6
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,46,36,3,3.8,NA,n,y,owner,NA,n,nopress,1,0.222222222,0.444444444
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,47,37,9,7.6,8.2,y,y,owner,0.6,y,NA,NA,0.844444444,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,48,38,3,3.2,3,y,y,dog,0.2,y,NA,NA,1,0.244444444
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,49,39,6,6.8,7.2,y,y,owner,0.4,y,NA,NA,0.8,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,50,40,3,3,3.6,y,y,owner,0.6,y,NA,NA,0.911111111,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,51,41,6,5.8,5.6,y,y,dog,0.2,y,NA,NA,1,0.377777778
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,2,52,42,3,3.2,4.8,y,y,owner,1.6,y,NA,NA,0.444444444,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,53,43,6,NA,1.6,y,n,dog,NA,n,earlypress,0,0.977777778,0.244444444
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,54,44,9,NA,6.8,y,n,dog,NA,n,earlypress,NA,1,0.222222222
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,55,45,3,3.2,2.6,y,y,dog,0.6,y,NA,NA,1,0.333333333
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,56,46,6,5.2,3.8,y,y,dog,1.4,y,NA,NA,1,0.622222222
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,57,47,6,5.6,5.2,y,y,dog,0.4,y,NA,NA,0.644444444,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,58,48,3,3,2.8,y,y,dog,0.2,y,NA,NA,0.888888889,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,59,49,9,8.4,7.2,y,y,dog,1.2,y,NA,NA,1,0.911111111
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,60,50,6,4.8,4.8,y,y,NA,0,y,NA,NA,1,0.088888889
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,61,51,6,5.4,4.8,y,y,dog,0.6,y,NA,NA,1,0.177777778
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,62,52,9,8.8,7.2,y,y,dog,1.6,y,NA,NA,1,0.6
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,63,53,3,3.4,5,y,y,owner,1.6,y,NA,NA,1,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,64,54,9,NA,7.6,y,n,dog,NA,n,earlypress,NA,1,0.222222222
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,65,55,3,3,3,y,y,NA,0,y,NA,NA,1,0.244444444
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,66,56,6,5.4,5,y,y,dog,0.4,y,NA,NA,1,0.022222222
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,67,57,6,5,5.8,y,y,owner,0.8,y,NA,NA,0.288888889,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,68,58,9,8,7.4,y,y,dog,0.6,y,NA,NA,0.733333333,0.288888889
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,69,59,3,3.2,2.8,y,y,dog,0.4,y,NA,NA,1,0.4
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,70,60,3,3,3.8,y,y,owner,0.8,y,NA,NA,0.6,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,71,61,9,8.4,8.2,y,y,dog,0.2,y,NA,NA,1,0.066666667
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,72,62,9,8.6,9.4,y,y,owner,0.8,y,NA,NA,1,0.422222222
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,3,73,63,3,3.2,3.2,y,y,NA,0,y,NA,NA,0.733333333,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,74,64,3,3.8,4.4,y,y,owner,0.6,y,NA,NA,0.444444444,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,75,65,6,NA,3.8,y,n,dog,NA,n,earlypress,NA,1,0.177777778
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,76,66,9,7,7.2,y,y,owner,0.2,y,NA,NA,0.711111111,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,77,67,9,6.4,5.6,y,y,dog,0.8,y,NA,NA,1,0.266666667
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,78,68,6,5.2,5.2,y,y,NA,0,y,NA,NA,0.666666667,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,79,69,6,5,6,y,y,owner,1,y,NA,NA,0.644444444,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,80,70,3,2.8,3.4,y,y,owner,0.6,y,NA,NA,0.533333333,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,81,71,3,3.2,4.2,y,y,owner,1,y,NA,NA,0.533333333,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,82,72,3,3,3,y,y,NA,0,y,NA,NA,0.844444444,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,83,73,3,2.8,2.8,y,y,NA,0,y,NA,NA,1,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,84,74,9,9.2,9.8,y,y,owner,0.6,y,NA,NA,0.466666667,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,85,75,3,3.4,4.2,y,y,owner,0.8,y,NA,NA,0.244444444,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,86,76,9,8.2,7.6,y,y,dog,0.6,y,NA,NA,1,0.244444444
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,87,77,6,5.4,5.2,y,y,dog,0.2,y,NA,NA,0.911111111,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,88,78,6,4.8,4.4,y,y,dog,0.4,y,NA,NA,1,0.155555556
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,89,79,6,5,5.2,y,y,owner,0.2,y,NA,NA,0.888888889,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,90,80,9,8.2,7,y,y,dog,1.2,y,NA,NA,0.822222222,0.355555556
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,91,81,9,8.2,8.2,y,y,NA,0,y,NA,NA,0.8,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,92,82,6,5.6,6.2,y,y,owner,0.6,y,NA,NA,0.8,0
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,93,83,9,8.8,NA,n,y,owner,NA,n,nopress,1,1,0.266666667
akela,08/07/2017,11/10/2019,05/12/2019,2.25,intact,australiansepherd,male,0.58,4,partnerdelay,3,4,94,84,3,2.6,3.8,y,y,owner,1.2,y,NA,NA,0.6,0
akela,08/07/2017,11/10/2019,20/11/2019,2.25,intact,australiansepherd,male,0.58,4,pressingdelay,1,0,1,1,3,3.6,7.6,y,y,owner,4,n,latepress,NA,1,1
akela,08/07/2017,11/10/2019,20/11/2019,2.25,intact,australiansepherd,male,0.58,4,pressingdelay,1,0,2,2,3,NA,0.6,y,n,dog,NA,n,earlypress,NA,1,0.444444444
akela,08/07/2017,11/10/2019,20/11/2019,2.25,intact,australiansepherd,male,0.58,4,pressingdelay,1,0,3,3,3,NA,1,y,n,dog,NA,n,earlypress,NA,1,0.222222222
akela,08/07/2017,11/10/2019,20/11/2019,2.25,intact,australiansepherd,male,0.58,4,pressingdelay,1,0,4,4,3,3.2,6,y,y,owner,2.8,n,latepress,NA,0.956521739,1
akela,08/07/2017,11/10/2019,20/11/2019,2.25,intact,australiansepherd,male,0.58,4,pressingdelay,1,0,5,5,3,NA,0.6,y,n,dog,NA,n,earlypress,NA,0.884615385,0.177777778
